Year,Team,Player,Position,Signed Using,Base_Salary,Signing_Bonus,Trade_Kicker,Likely_Incentives,Unlikely_Incentives,Dead_Cap,Cap_Figure,Cap_Percentage
2005,Orlando Magic,Grant Hill,SF,-,"$15,694,250",-,-,-,-,-,"$15,694,250 ",0.00
2005,Orlando Magic,Hedo Turkoglu,SF,Mini MLE,"$5,393,300",-,-,-,-,-,"$5,393,300 ",0.00
2005,Orlando Magic,Dwight Howard,C,-,"$4,493,160",-,-,-,-,-,"$4,493,160 ",0.00
2005,Orlando Magic,DeShawn Stevenson,SF,-,"$2,750,000",-,-,-,-,-,"$2,750,000 ",0.00
2005,Orlando Magic,Jameer Nelson,PG,Rookie,"$1,189,200",-,-,-,-,-,"$1,189,200 ",0.00
2005,Philadelphia 76Ers,Chris Webber,PF,-,"$19,125,000",-,-,-,-,-,"$19,125,000 ",0.00
2005,Philadelphia 76Ers,Allen Iverson,PG,-,"$16,453,125",-,-,-,-,-,"$16,453,125 ",0.00
2005,Philadelphia 76Ers,Jamal Mashburn,SF,-,"$10,075,000",-,-,-,-,-,"$10,075,000 ",0.00
2005,Philadelphia 76Ers,Samuel Dalembert,C,-,"$8,470,000",-,-,-,-,-,"$8,470,000 ",0.00
2005,Philadelphia 76Ers,Kyle Korver,SF,Early Bird,"$3,630,363",-,-,-,-,-,"$3,630,363 ",0.00
2005,Philadelphia 76Ers,Andre Iguodala,SG,-,"$2,058,000",-,-,-,-,-,"$2,058,000 ",0.00
2005,Philadelphia 76Ers,John Salmons,SF,Rookie,"$1,669,001",-,-,-,-,-,"$1,669,001 ",0.00
2005,Philadelphia 76Ers,Matt Barnes,SF,-,"$552,269",-,-,-,-,-,"$552,269 ",0.00
2005,Philadelphia 76Ers,Louis Williams,SG,-,"$450,000",-,-,-,-,-,"$450,000 ",0.00
2005,Philadelphia 76Ers,Willie Green,SG,-,"$119,896",-,-,-,-,-,"$119,896 ",0.00
2005,Phoenix Suns,Shawn Marion,SF,-,"$13,700,000",-,-,-,-,-,"$13,700,000 ",0.00
2005,Phoenix Suns,Steve Nash,PG,-,"$9,625,000",-,-,-,-,-,"$9,625,000 ",0.00
2005,Phoenix Suns,Kurt Thomas,PF,-,"$6,620,062",-,-,-,-,-,"$6,620,062 ",0.00
2005,Phoenix Suns,Raja Bell,SG,MLE,"$4,250,000",-,-,-,-,-,"$4,250,000 ",0.00
2005,Phoenix Suns,Amar'e Stoudemire,PF,-,"$2,589,023",-,-,-,-,-,"$2,589,023 ",0.00
2005,Phoenix Suns,James Jones,SF,-,"$2,400,000",-,-,-,-,-,"$2,400,000 ",0.00
2005,Phoenix Suns,Boris Diaw,C,Rookie,"$1,174,200",-,-,-,-,-,"$1,174,200 ",0.00
2005,Phoenix Suns,Leandro Barbosa,SG,-,"$930,600",-,-,-,-,-,"$930,600 ",0.00
2005,Portland Trail Blazers,Zach Randolph,PF,-,"$10,666,667",-,-,-,-,-,"$10,666,667 ",0.00
2005,Portland Trail Blazers,Martell Webster,SF,Rookie,"$2,586,120",-,-,-,-,-,"$2,586,120 ",0.00
2005,Portland Trail Blazers,Jared Jeffries,PF,Rookie,"$2,433,824",-,-,-,-,-,"$2,433,824 ",0.00
2005,Portland Trail Blazers,Sebastian Telfair,PG,Rookie,"$1,676,280",-,-,-,-,-,"$1,676,280 ",0.00
2005,Portland Trail Blazers,Joel Przybilla,C,-,"$1,506,000",-,-,-,-,-,"$1,506,000 ",0.00
2005,Portland Trail Blazers,Travis Outlaw,SF,Rookie,"$1,082,160",-,-,-,-,-,"$1,082,160 ",0.00
2005,Portland Trail Blazers,Steve Blake,PG,-,"$1,000,000",-,-,-,-,-,"$1,000,000 ",0.00
2005,Sacramento Kings,Francisco Garcia,SG,Rookie,"$1,016,400",-,-,-,-,-,"$1,016,400 ",0.00
2005,Sacramento Kings,Kevin Martin,SG,-,"$937,440",-,-,-,-,-,"$937,440 ",0.00
2005,Sacramento Kings,Ronnie Price,PG,Minimum,"$398,762",-,-,-,-,-,"$398,762 ",0.00
2005,San Antonio Spurs,Tim Duncan,PF,-,"$15,845,156",-,-,-,-,-,"$15,845,156 ",0.00
2005,San Antonio Spurs,Tony Parker,PG,Bird,"$8,400,000",-,-,-,-,-,"$8,400,000 ",0.00
2005,San Antonio Spurs,Manu Ginobili,SG,-,"$7,428,937",-,-,-,-,-,"$7,428,937 ",0.00
2005,San Antonio Spurs,Nazr Mohammed,C,-,"$5,500,000",-,-,-,-,-,"$5,500,000 ",0.00
2005,San Antonio Spurs,Brent Barry,SG,-,"$4,691,390",-,-,-,-,-,"$4,691,390 ",0.00
2005,San Antonio Spurs,Beno Udrih,PG,-,"$904,800",-,-,-,-,-,"$904,800 ",0.00
2005,Toronto Raptors,Jalen Rose,SF,-,"$15,694,250",-,-,-,-,-,"$15,694,250 ",0.00
2005,Toronto Raptors,Chris Bosh,C,-,"$3,348,000",-,-,-,-,-,"$3,348,000 ",0.00
2005,Toronto Raptors,Charlie Villanueva,PF,-,"$2,360,880",-,-,-,-,-,"$2,360,880 ",0.00
2005,Toronto Raptors,Matt Bonner,PF,-,"$2,000,000",-,-,-,-,-,"$2,000,000 ",0.00
2005,Utah Jazz,Carlos Boozer,PF,-,"$11,593,816",-,-,-,-,-,"$11,593,816 ",0.00
2005,Utah Jazz,Andrei Kirilenko,SF,-,"$10,983,000",-,-,-,-,-,"$10,983,000 ",0.00
2005,Utah Jazz,Deron Williams,PG,-,"$3,487,400",-,-,-,-,-,"$3,487,400 ",0.00
2005,Utah Jazz,Kris Humphries,PF,-,"$1,592,400",-,-,-,-,-,"$1,592,400 ",0.00
2005,Utah Jazz,C.J. Miles,SG,-,"$398,762",-,-,-,-,-,"$398,762 ",0.00
2005,Washington Wizards,Antawn Jamison,PF,-,"$13,843,156",-,-,-,-,-,"$13,843,156 ",0.00
2005,Washington Wizards,Gilbert Arenas,SG,-,"$10,243,200",-,-,-,-,-,"$10,243,200 ",0.00
2005,Washington Wizards,Brendan Haywood,C,-,"$4,000,000",-,-,-,-,-,"$4,000,000 ",0.00
2005,Washington Wizards,Caron Butler,SF,-,"$2,461,617",-,-,-,-,-,"$2,461,617 ",0.00
2005,Washington Wizards,Andray Blatche,C,-,"$398,762",-,-,-,-,-,"$398,762 ",0.00
2006,Atlanta Hawks,Joe Johnson,SG,-,"$12,744,189",-,-,-,-,-,"$12,744,189 ",0.00
2006,Atlanta Hawks,Marvin Williams,PF,Rookie,"$4,174,800",-,-,-,-,-,"$4,174,800 ",0.00
2006,Atlanta Hawks,Zaza Pachulia,C,Cap Space,"$4,000,000",-,-,-,-,-,"$4,000,000 ",0.00
2006,Atlanta Hawks,Josh Childress,SF,-,"$2,863,920",-,-,-,-,-,"$2,863,920 ",0.00
2006,Atlanta Hawks,Josh Smith,SF,Rookie,"$1,460,640",-,-,-,-,-,"$1,460,640 ",0.00
2006,Atlanta Hawks,Royal Ivey,PG,Minimum,"$744,551",-,-,-,-,-,"$744,551 ",0.00
2006,Boston Celtics,Paul Pierce,SF,-,"$15,101,625",-,-,-,-,-,"$15,101,625 ",0.00
2006,Boston Celtics,Rasheed Wallace,PF,-,"$11,650,000",-,-,-,-,-,"$11,650,000 ",0.00
2006,Boston Celtics,Sebastian Telfair,PG,Rookie,"$1,793,160",-,-,-,-,-,"$1,793,160 ",0.00
2006,Boston Celtics,Kendrick Perkins,C,-,"$1,689,409",-,-,-,-,-,"$1,689,409 ",0.00
2006,Boston Celtics,Al Jefferson,C,Rookie,"$1,618,320",-,-,-,-,-,"$1,618,320 ",0.00
2006,Boston Celtics,Gerald Green,SF,-,"$1,347,000",-,-,-,-,-,"$1,347,000 ",0.00
2006,Boston Celtics,Rajon Rondo,PG,-,"$1,143,600",-,-,-,-,-,"$1,143,600 ",0.00
2006,Boston Celtics,Tony Allen,SG,-,"$1,037,280",-,-,-,-,-,"$1,037,280 ",0.00
2006,Chicago Bulls,Ben Gordon,SG,-,"$3,862,080",-,-,-,-,-,"$3,862,080 ",0.00
2006,Chicago Bulls,Tyrus Thomas,PF,-,"$3,260,760",-,-,-,-,-,"$3,260,760 ",0.00
2006,Chicago Bulls,Kirk Hinrich,SG,-,"$3,192,628",-,-,-,-,-,"$3,192,628 ",0.00
2006,Chicago Bulls,Chris Duhon,PG,-,"$3,024,000",-,-,-,-,-,"$3,024,000 ",0.00
2006,Chicago Bulls,Luol Deng,SF,-,"$2,614,440",-,-,-,-,-,"$2,614,440 ",0.00
2006,Chicago Bulls,Malik Allen,SF,-,"$1,803,600",-,-,-,-,-,"$1,803,600 ",0.00
2006,Chicago Bulls,Thabo Sefolosha,SG,-,"$1,679,280",-,-,-,-,-,"$1,679,280 ",0.00
2006,Cleveland Cavaliers,Zydrunas Ilgauskas,C,-,"$9,442,697",-,-,-,-,-,"$9,442,697 ",0.00
2006,Cleveland Cavaliers,Drew Gooden,C,-,"$6,645,402",-,-,-,-,-,"$6,645,402 ",0.00
2006,Cleveland Cavaliers,LeBron James,SF,-,"$5,828,090",-,-,-,-,-,"$5,828,090 ",0.00
2006,Cleveland Cavaliers,Sasha Pavlovic,SG,Rookie,"$1,962,206",-,-,-,-,-,"$1,962,206 ",0.00
2006,Cleveland Cavaliers,Shannon Brown,PG,Rookie,"$971,280",-,-,-,-,-,"$971,280 ",0.00
2006,Cleveland Cavaliers,Anderson Varejao,C,-,"$945,600",-,-,-,-,-,"$945,600 ",0.00
2006,Cleveland Cavaliers,Daniel Gibson,SG,-,"$412,718",-,-,-,-,-,"$412,718 ",0.00
2006,Dallas Mavericks,Dirk Nowitzki,PF,-,"$15,101,625",-,-,-,-,-,"$15,101,625 ",0.00
2006,Dallas Mavericks,Jerry Stackhouse,SF,-,"$9,296,874",-,-,-,-,-,"$9,296,874 ",0.00
2006,Dallas Mavericks,Jason Terry,SG,-,"$8,100,000",-,-,-,-,-,"$8,100,000 ",0.00
2006,Dallas Mavericks,Nazr Mohammed,C,-,"$5,215,000",-,-,-,-,-,"$5,215,000 ",0.00
2006,Dallas Mavericks,Devin Harris,PG,Rookie,"$3,153,120",-,-,-,-,-,"$3,153,120 ",0.00
2006,Dallas Mavericks,DeSagana Diop,C,-,"$1,998,000",-,-,-,-,-,"$1,998,000 ",0.00
2006,Dallas Mavericks,Josh Howard,SF,-,"$1,667,603",-,-,-,-,-,"$1,667,603 ",0.00
2006,Dallas Mavericks,Maurice Ager,SG,-,"$906,480",-,-,-,-,-,"$906,480 ",0.00
2006,Dallas Mavericks,Jose Barea,PG,-,"$412,718",-,-,-,-,-,"$412,718 ",0.00
2006,Denver Nuggets,Allen Iverson,PG,-,"$17,184,375",-,-,-,-,-,"$17,184,375 ",0.00
2006,Denver Nuggets,Kenyon Martin,PF,-,"$12,068,182",-,-,-,-,-,"$12,068,182 ",0.00
2006,Denver Nuggets,Marcus Camby,C,-,"$7,550,000",-,-,-,-,-,"$8,800,000 ",0.00
2006,Denver Nuggets,Nene Hilario,C,Bird,"$8,000,000",-,-,-,-,-,"$8,000,000 ",0.00
2006,Denver Nuggets,Carmelo Anthony,SF,-,"$4,694,041",-,-,-,-,-,"$4,694,041 ",0.00
2006,Denver Nuggets,Reggie Evans,PF,-,"$4,000,000",-,-,-,-,-,"$4,000,000 ",0.00
2006,Denver Nuggets,J.R. Smith,SG,Rookie,"$1,387,560",-,-,-,-,-,"$1,387,560 ",0.00
2006,Denver Nuggets,Steve Blake,PG,-,"$1,330,000",-,-,-,-,-,"$1,330,000 ",0.00
2006,Denver Nuggets,Linas Kleiza,SF,Rookie,"$945,360",-,-,-,-,-,"$945,360 ",0.00
2006,Detroit Pistons,Richard Hamilton,SG,-,"$9,187,500",-,-,-,-,-,"$9,187,500 ",0.00
2006,Detroit Pistons,Tayshaun Prince,SF,-,"$7,851,240",-,-,-,-,-,"$7,851,240 ",0.00
2006,Detroit Pistons,Chauncey Billups,PG,-,"$6,364,400",-,-,-,-,-,"$6,364,400 ",0.00
2006,Detroit Pistons,Carlos Delfino,SG,-,"$1,037,280",-,-,-,-,-,"$1,037,280 ",0.00
2006,Detroit Pistons,Jason Maxiell,PF,-,"$973,440",-,-,-,-,-,"$973,440 ",0.00
2006,Detroit Pistons,Amir Johnson,PF,Minimum,"$664,209",-,-,-,-,-,"$664,209 ",0.00
2006,Detroit Pistons,Chris Webber,PF,-,"$661,024",-,-,-,-,-,"$661,024 ",0.00
2006,Golden State Warriors,Baron Davis,PG,Bird,"$15,070,000",-,-,-,-,-,"$15,070,000 ",0.00
2006,Golden State Warriors,Jason Richardson,SG,Bird,"$9,999,999",-,-,-,-,-,"$9,999,999 ",0.00
2006,Golden State Warriors,Al Harrington,PF,Bird,"$7,625,000",-,-,-,-,-,"$7,625,000 ",0.00
2006,Golden State Warriors,Stephen Jackson,SF,-,"$6,120,000",-,-,-,-,-,"$6,120,000 ",0.00
2006,Golden State Warriors,Mickael Pietrus,SF,Rookie,"$2,535,260",-,-,-,-,-,"$2,535,260 ",0.00
2006,Golden State Warriors,Andris Biedrins,C,-,"$1,986,960",-,-,-,-,-,"$1,986,960 ",0.00
2006,Golden State Warriors,Matt Barnes,SF,-,"$771,331",-,-,-,-,-,"$771,331 ",0.00
2006,Golden State Warriors,Charlie Bell,PG,-,"$744,551",-,-,-,-,-,"$744,551 ",0.00
2006,Golden State Warriors,Monta Ellis,PG,-,"$664,209",-,-,-,-,-,"$664,209 ",0.00
2006,Golden State Warriors,Kelenna Azubuike,SF,-,"$251,667",-,-,-,-,-,"$251,667 ",0.00
2006,Houston Rockets,Tracy McGrady,SG,-,"$16,901,500",-,-,-,-,-,"$16,901,500 ",0.00
2006,Houston Rockets,Juwan Howard,PF,-,"$6,392,100",-,-,-,-,-,"$6,392,100 ",0.00
2006,Houston Rockets,Shane Battier,SF,-,"$5,393,300",-,-,-,-,-,"$5,393,300 ",0.00
2006,Houston Rockets,Rafer Alston,PG,-,"$4,200,000",-,-,-,-,-,"$4,200,000 ",0.00
2006,Houston Rockets,John Lucas III,PG,MLE,"$700,000",-,-,-,-,-,"$700,000 ",0.00
2006,Houston Rockets,Chuck Hayes,PF,Minimum,"$664,209",-,-,-,-,-,"$664,209 ",0.00
2006,Houston Rockets,Steve Novak,SF,-,"$600,000",-,-,-,-,-,"$600,000 ",0.00
2006,Indiana Pacers,Jermaine O'Neal,C,-,"$18,084,000",-,-,-,-,-,"$18,084,000 ",0.00
2006,Indiana Pacers,Troy Murphy,PF,-,"$8,285,714",-,-,-,-,-,"$8,285,714 ",0.00
2006,Indiana Pacers,Mike Dunleavy,SF,-,"$7,438,016",-,-,-,-,-,"$7,438,016 ",0.00
2006,Indiana Pacers,Marquis Daniels,SF,-,"$5,883,600",-,-,-,-,-,"$5,883,600 ",0.00
2006,Indiana Pacers,Jamaal Tinsley,PG,-,"$5,850,000",-,-,-,-,-,"$5,850,000 ",0.00
2006,Indiana Pacers,Danny Granger,SF,-,"$1,417,800",-,-,-,-,-,"$1,417,800 ",0.00
2006,Indiana Pacers,Jarrett Jack,PG,-,"$1,137,960",-,-,-,-,-,"$1,137,960 ",0.00
2006,Los Angeles Clippers,Elton Brand,PF,-,"$14,248,000",-,-,-,-,-,"$14,248,000 ",0.00
2006,Los Angeles Clippers,Corey Maggette,SF,-,"$7,000,000",-,-,-,-,-,"$7,000,000 ",0.00
2006,Los Angeles Clippers,Chris Kaman,C,-,"$3,491,768",-,-,-,-,-,"$3,491,768 ",0.00
2006,Los Angeles Clippers,Alex Acker,PG,-,"$839,209",-,-,-,-,-,"$839,209 ",0.00
2006,Los Angeles Lakers,Kobe Bryant,SG,-,"$17,718,750",-,-,-,-,-,"$17,718,750 ",0.00
2006,Los Angeles Lakers,Lamar Odom,PF,-,"$12,348,596",-,-,-,-,-,"$12,348,596 ",0.00
2006,Los Angeles Lakers,Kwame Brown,C,-,"$8,287,500",-,-,-,-,-,"$8,287,500 ",0.00
2006,Los Angeles Lakers,Vladimir Radmanovic,SF,-,"$5,215,000",-,-,-,-,-,"$5,215,000 ",0.00
2006,Los Angeles Lakers,Andrew Bynum,C,Rookie,"$2,030,280",-,-,-,-,-,"$2,030,280 ",0.00
2006,Los Angeles Lakers,Luke Walton,SF,-,"$1,375,000",-,-,-,-,-,"$1,375,000 ",0.00
2006,Los Angeles Lakers,Magic Johnson,PG,-,"$1,000,000",-,-,-,-,-,"$1,000,000 ",0.00
2006,Los Angeles Lakers,Jordan Farmar,PG,Rookie,"$939,120",-,-,-,-,-,"$939,120 ",0.00
2006,Los Angeles Lakers,Ronny Turiaf,C,-,"$664,209",-,-,-,-,-,"$664,209 ",0.00
2006,Memphis Grizzlies,Pau Gasol,PF,-,"$12,364,000",-,-,-,-,-,"$12,364,000 ",0.00
2006,Memphis Grizzlies,Mike Miller,SG,-,"$7,623,813",-,-,-,-,-,"$7,623,813 ",0.00
2006,Memphis Grizzlies,Rudy Gay,SF,-,"$2,242,290",-,-,-,-,-,"$2,242,290 ",0.00
2006,Memphis Grizzlies,Dahntay Jones,SF,Rookie,"$1,886,113",-,-,-,-,-,"$1,886,113 ",0.00
2006,Memphis Grizzlies,Kyle Lowry,PG,Rookie,"$1,011,720",-,-,-,-,-,"$1,011,720 ",0.00
2006,Miami Heat,Shaquille O'Neal,C,-,"$20,000,000",-,-,-,-,-,"$20,000,000 ",0.00
2006,Miami Heat,Antoine Walker,PF,-,"$7,606,820",-,-,-,-,-,"$7,606,820 ",0.00
2006,Miami Heat,Udonis Haslem,PF,-,"$5,525,000",-,-,-,-,-,"$5,525,000 ",0.00
2006,Miami Heat,Dwyane Wade,SG,Rookie,"$3,841,443",-,-,-,-,-,"$3,841,443 ",0.00
2006,Miami Heat,Alonzo Mourning,C,Early Bird,"$2,500,000",-,-,-,-,-,"$2,500,000 ",0.00
2006,Miami Heat,Shawne Williams,SF,Rookie,"$1,367,760",-,-,-,-,-,"$1,367,760 ",0.00
2006,Miami Heat,Dorell Wright,SF,Rookie,"$1,325,160",-,-,-,-,-,"$1,325,160 ",0.00
2006,Miami Heat,Gary Payton,PG,Minimum,"$1,178,348",-,-,-,-,"($744,551)","$744,551 ",0.00
2006,Miami Heat,Earl Barron,PF,-,"$744,551",-,-,-,-,-,"$744,551 ",0.00
2006,Milwaukee Bucks,Michael Redd,SG,-,"$13,260,000",-,-,-,-,-,"$13,260,000 ",0.00
2006,Milwaukee Bucks,Andrew Bogut,C,-,"$4,665,960",-,-,-,-,-,"$4,665,960 ",0.00
2006,Milwaukee Bucks,Charlie Villanueva,PF,-,"$2,537,880",-,-,-,-,-,"$2,537,880 ",0.00
2006,Milwaukee Bucks,Mo Williams,PG,MLE,"$1,920,000",-,-,-,-,-,"$1,920,000 ",0.00
2006,Milwaukee Bucks,Ersan Ilyasova,SF,-,"$664,209",-,-,-,-,-,"$664,209 ",0.00
2006,Minnesota Timberwolves,Kevin Garnett,C,-,"$21,000,000",-,-,-,-,-,"$21,000,000 ",0.00
2006,Minnesota Timberwolves,Randy Foye,PG,Rookie,"$2,448,240",-,-,-,-,-,"$2,448,240 ",0.00
2006,Minnesota Timberwolves,Rashad McCants,SG,Rookie,"$1,653,720",-,-,-,-,-,"$1,653,720 ",0.00
2006,New York Knicks,Stehpon Marbury,PG,-,"$17,184,375",-,-,-,-,-,"$17,184,375 ",0.00
2006,New York Knicks,Jalen Rose,SF,-,"$14,601,500",-,-,-,-,-,"$14,601,500 ",0.00
2006,New York Knicks,Eddy Curry,C,-,"$8,171,103",-,-,-,-,-,"$8,171,103 ",0.00
2006,New York Knicks,Eddy Curry,C,-,"$8,171,103",-,-,-,-,-,"$8,171,103 ",0.00
2006,New York Knicks,Jamal Crawford,SG,-,"$7,200,000",-,-,-,-,-,"$7,200,000 ",0.00
2006,New York Knicks,Jared Jeffries,PF,MLE,"$4,005,120","$1,209,880",-,-,-,-,"$5,215,000 ",0.00
2006,New York Knicks,Channing Frye,PF,Rookie,"$2,325,000",-,-,-,-,-,"$2,325,000 ",0.00
2006,New York Knicks,Renaldo Balkman,PF,-,"$1,191,240",-,-,-,-,-,"$1,191,240 ",0.00
2006,New York Knicks,Nate Robinson,PG,-,"$1,185,480",-,-,-,-,-,"$1,185,480 ",0.00
2006,New York Knicks,David Lee,PF,-,"$926,040",-,-,-,-,-,"$926,040 ",0.00
2006,Orlando Magic,Grant Hill,SF,-,"$16,901,500",-,-,-,-,-,"$16,901,500 ",0.00
2006,Orlando Magic,Hedo Turkoglu,SF,Mini MLE,"$5,883,600",-,-,-,-,-,"$5,883,600 ",0.00
2006,Orlando Magic,Darko Milicic,PF,-,"$5,218,622",-,-,-,-,-,"$5,218,622 ",0.00
2006,Orlando Magic,Dwight Howard,C,-,"$4,806,720",-,-,-,-,-,"$4,806,720 ",0.00
2006,Orlando Magic,Carlos Arroyo,PG,-,"$4,100,000",-,-,-,-,-,"$4,100,000 ",0.00
2006,Orlando Magic,Trevor Ariza,SF,Early Bird,"$3,100,000",-,-,-,-,-,"$3,100,000 ",0.00
2006,Orlando Magic,Keith Bogans,SF,-,"$2,510,000",-,-,-,-,-,"$2,510,000 ",0.00
2006,Orlando Magic,J.J. Redick,SG,Rookie,"$1,860,720",-,-,-,-,-,"$1,860,720 ",0.00
2006,Orlando Magic,Jameer Nelson,PG,Rookie,"$1,272,120",-,-,-,-,-,"$1,272,120 ",0.00
2006,Philadelphia 76Ers,Chris Webber,PF,-,"$17,600,000",-,-,-,-,-,"$17,600,000 ",0.00
2006,Philadelphia 76Ers,Samuel Dalembert,C,-,"$9,464,307",-,-,-,-,-,"$9,464,307 ",0.00
2006,Philadelphia 76Ers,Andre Miller,PG,-,"$8,733,333",-,-,-,-,-,"$8,733,333 ",0.00
2006,Philadelphia 76Ers,Kyle Korver,SF,Early Bird,"$4,018,182",-,-,-,-,-,"$4,018,182 ",0.00
2006,Philadelphia 76Ers,Willie Green,SG,-,"$2,800,000",-,-,-,-,-,"$2,800,000 ",0.00
2006,Philadelphia 76Ers,Andre Iguodala,SG,-,"$2,201,640",-,-,-,-,-,"$2,201,640 ",0.00
2006,Philadelphia 76Ers,Louis Williams,SG,-,"$664,209",-,-,-,-,-,"$664,209 ",0.00
2006,Philadelphia 76Ers,Louis Amundson,PF,-,"$105,696",-,-,-,-,-,"$105,696 ",0.00
2006,Phoenix Suns,Shawn Marion,SF,-,"$15,070,000",-,-,-,-,-,"$15,070,000 ",0.00
2006,Phoenix Suns,Amar'e Stoudemire,PF,-,"$12,455,000",-,-,-,-,-,"$12,455,000 ",0.00
2006,Phoenix Suns,Steve Nash,PG,-,"$10,500,000",-,-,-,-,-,"$10,500,000 ",0.00
2006,Phoenix Suns,Kurt Thomas,PF,-,"$7,821,482",-,-,-,-,-,"$7,821,482 ",0.00
2006,Phoenix Suns,Raja Bell,SG,MLE,"$4,500,000",-,-,-,-,-,"$4,500,000 ",0.00
2006,Phoenix Suns,Chucky Atkins,PG,-,"$3,000,000",-,-,-,-,-,"$3,000,000 ",0.00
2006,Phoenix Suns,James Jones,SF,-,"$2,650,000",-,-,-,-,-,"$2,650,000 ",0.00
2006,Phoenix Suns,Boris Diaw,C,Rookie,"$1,870,501",-,-,-,-,-,"$1,870,501 ",0.00
2006,Phoenix Suns,Leandro Barbosa,SG,-,"$1,679,733",-,-,-,-,-,"$1,679,733 ",0.00
2006,Phoenix Suns,Jalen Rose,SF,-,"$1,540,000",-,-,-,-,-,"$1,540,000 ",0.00
2006,Portland Trail Blazers,Zach Randolph,PF,-,"$12,000,000",-,-,-,-,-,"$12,000,000 ",0.00
2006,Portland Trail Blazers,Joel Przybilla,C,-,"$5,215,000",-,-,-,-,-,"$5,215,000 ",0.00
2006,Portland Trail Blazers,LaMarcus Aldridge,PF,Rookie,"$4,027,320",-,-,-,-,-,"$4,027,320 ",0.00
2006,Portland Trail Blazers,Martell Webster,SF,Rookie,"$2,780,160",-,-,-,-,-,"$2,780,160 ",0.00
2006,Portland Trail Blazers,Brandon Roy,SG,-,"$2,681,880",-,-,-,-,-,"$2,681,880 ",0.00
2006,Portland Trail Blazers,Travis Outlaw,SF,Rookie,"$1,836,426",-,-,-,-,-,"$1,836,426 ",0.00
2006,Sacramento Kings,Metta World Peace,SF,-,"$7,526,316",-,-,-,-,-,"$7,526,316 ",0.00
2006,Sacramento Kings,John Salmons,SF,MLE,"$4,400,000",-,-,-,-,-,"$4,400,000 ",0.00
2006,Sacramento Kings,Francisco Garcia,SG,Rookie,"$1,092,600",-,-,-,-,-,"$1,092,600 ",0.00
2006,Sacramento Kings,Kevin Martin,SG,-,"$1,002,840",-,-,-,-,-,"$1,002,840 ",0.00
2006,Sacramento Kings,Ronnie Price,PG,Minimum,"$664,209",-,-,-,-,-,"$664,209 ",0.00
2006,Sacramento Kings,Louis Amundson,PF,-,"$75,000",-,-,-,-,-,"$75,000 ",0.00
2006,San Antonio Spurs,Tim Duncan,PF,-,"$17,429,672",-,-,-,-,-,"$17,429,672 ",0.00
2006,San Antonio Spurs,Tony Parker,PG,Bird,"$9,450,000",-,-,-,-,-,"$9,450,000 ",0.00
2006,San Antonio Spurs,Manu Ginobili,SG,-,"$8,254,375",-,-,-,-,-,"$8,254,375 ",0.00
2006,San Antonio Spurs,Brent Barry,SG,-,"$5,117,880",-,-,-,-,-,"$5,117,880 ",0.00
2006,San Antonio Spurs,Matt Bonner,PF,-,"$2,000,000",-,-,-,-,-,"$2,000,000 ",0.00
2006,San Antonio Spurs,Beno Udrih,PG,-,"$967,920",-,-,-,-,-,"$967,920 ",0.00
2006,San Antonio Spurs,James White,SG,-,"$405,435",-,-,-,-,-,"$405,435 ",0.00
2006,Toronto Raptors,Andrea Bargnani,PF,Rookie,"$4,501,200",-,-,-,-,-,"$4,501,200 ",0.00
2006,Toronto Raptors,Chris Bosh,C,-,"$4,235,220",-,-,-,-,-,"$4,235,220 ",0.00
2006,Toronto Raptors,Marcus Banks,SG,-,"$3,672,414",-,-,-,-,-,"$3,672,414 ",0.00
2006,Toronto Raptors,Kris Humphries,PF,-,"$1,703,520",-,-,-,-,-,"$1,703,520 ",0.00
2006,Toronto Raptors,P.J. Tucker,SG,Minimum,"$412,718",-,-,-,-,-,"$412,718 ",0.00
2006,Utah Jazz,Andrei Kirilenko,SF,-,"$12,364,000",-,-,-,-,-,"$12,364,000 ",0.00
2006,Utah Jazz,Carlos Boozer,PF,-,"$11,260,483",-,-,-,-,-,"$11,260,483 ",0.00
2006,Utah Jazz,Deron Williams,PG,-,"$3,749,040",-,-,-,-,-,"$3,749,040 ",0.00
2006,Utah Jazz,Ronnie Brewer,SF,-,"$1,595,400",-,-,-,-,-,"$1,595,400 ",0.00
2006,Utah Jazz,C.J. Miles,SG,-,"$664,209",-,-,-,-,-,"$664,209 ",0.00
2006,Utah Jazz,Paul Millsap,PF,MLE,"$625,000",-,-,-,-,-,"$625,000 ",0.00
2006,Utah Jazz,Louis Amundson,PF,-,"$35,232",-,-,-,-,-,"$35,232 ",0.00
2006,Washington Wizards,Antawn Jamison,PF,-,"$15,101,625",-,-,-,-,-,"$15,101,625 ",0.00
2006,Washington Wizards,Gilbert Arenas,SG,-,"$11,096,800",-,-,-,-,-,"$11,096,800 ",0.00
2006,Washington Wizards,Caron Butler,SF,-,"$7,438,000",-,-,-,-,-,"$7,438,000 ",0.00
2006,Washington Wizards,Brendan Haywood,C,-,"$4,500,000",-,-,-,-,-,"$4,500,000 ",0.00
2006,Washington Wizards,DeShawn Stevenson,SF,-,"$932,015",-,-,-,-,-,"$932,015 ",0.00
2006,Washington Wizards,Roger Mason,SG,-,"$744,551",-,-,-,-,-,"$744,551 ",0.00
2006,Washington Wizards,Andray Blatche,C,-,"$664,209",-,-,-,-,-,"$664,209 ",0.00
2007,Atlanta Hawks,Joe Johnson,SG,-,"$13,488,377",-,-,-,-,-,"$13,488,377 ",0.00
