Year,Team,Player,Position,Base_Salary,Signing_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Bonus,Miscellaneous,Dead_Cap,Cap_Hit,Cap_Percentage
2015,Detroit Lions,Stephen Tulloch,ILB,"$4,500,000","$1,300,000",-,-,-,-,-,"($2,600,000)","$5,800,000 ",4.02
2015,Detroit Lions,Golden Tate,WR,"$3,750,000","$1,600,000",-,-,-,-,-,"($10,150,000)","$5,350,000 ",3.71
2015,Detroit Lions,Ezekiel Ansah,DE,"$2,095,414","$2,975,818",-,-,-,-,-,"($10,987,671)","$5,071,232 ",3.51
2015,Detroit Lions,DeAndre Levy,OLB,"$3,500,000","$1,000,000",-,-,-,-,-,"($1,000,000)","$4,500,000 ",3.12
2015,Detroit Lions,Jason Jones,DE,"$3,150,000","$833,333",-,-,-,-,-,"($833,334)","$3,983,333 ",2.76
2015,Detroit Lions,Brandon Pettigrew,TE,"$2,800,000","$1,000,000",-,-,-,-,-,"($5,800,000)","$3,800,000 ",2.63
2015,Detroit Lions,Glover Quin,S,"$745,000","$1,050,000",-,-,-,"$1,777,500",-,"($8,482,500)","$3,572,500 ",2.48
2015,Detroit Lions,Joique Bell,RB,"$2,500,000","$1,000,000",-,-,-,-,-,"($2,000,000)","$3,500,000 ",2.43
2015,Detroit Lions,Manuel Ramirez,G,"$1,400,000",-,-,-,-,-,"$1,600,000",-,"$3,000,000 ",2.08
2015,Detroit Lions,Eric Ebron,TE,"$776,780","$1,807,118","$200,000",-,-,-,-,"($10,022,029)","$2,783,898 ",1.93
2015,Detroit Lions,Riley Reiff,LT,"$1,155,050","$1,063,400","$325,000",-,-,-,-,"($1,063,400)","$2,543,450 ",1.76
2015,Detroit Lions,James Ihedigbo,S,"$1,100,000","$375,000","$500,000",-,"$25,000",-,-,"($375,000)","$2,000,000 ",1.39
2015,Detroit Lions,Tyrunn Walker,DT,"$1,000,000","$750,000",-,-,-,-,-,"($750,000)","$1,750,000 ",1.21
2015,Detroit Lions,Rashean Mathis,CB,"$1,000,000","$375,000","$250,000",-,-,-,-,"($750,000)","$1,625,000 ",1.13
2015,Detroit Lions,Laken Tomlinson,G,"$435,000","$1,119,589",-,-,-,-,-,"($6,949,303)","$1,554,589 ",1.08
2015,Detroit Lions,Isa Abdul-Quddus,S,"$1,200,000","$300,000",-,-,-,-,-,"($300,000)","$1,500,000 ",1.04
2015,Detroit Lions,Darius Slay,CB,"$735,846","$556,691","$100,000",-,"$50,000",-,-,"($1,113,382)","$1,442,537 ",1.00
2015,Detroit Lions,Matt Prater,K,"$1,000,000","$250,000","$137,500",-,"$50,000",-,-,"($750,000)","$1,437,500 ",1.00
2015,Detroit Lions,Ryan Broyles,WR,"$660,000","$278,818","$181,886",-,"$50,000",-,-,"($278,818)","$1,170,704 ",0.81
2015,Detroit Lions,Kyle Van Noy,OLB,"$601,914","$507,654","$50,000",-,-,-,-,"($2,124,879)","$1,159,568 ",0.80
2015,Detroit Lions,Don Carey,S,"$745,000","$200,000","$50,000",-,-,-,-,"($400,000)","$995,000 ",0.69
2015,Detroit Lions,Larry Warford,G,"$650,000","$174,250",-,-,"$25,000",-,-,"($348,500)","$849,250 ",0.59
2015,Detroit Lions,Kellen Moore,QB,"$660,000","$170,000",-,-,-,-,-,"($340,000)","$830,000 ",0.58
2015,Detroit Lions,Josh Bynes,OLB,"$660,000","$125,000",-,-,-,-,-,"($250,000)","$785,000 ",0.54
2015,Detroit Lions,Ameer Abdullah,RB,"$435,000","$320,659",-,-,-,-,-,"($1,856,552)","$755,659 ",0.52
2015,Detroit Lions,Tahir Whitehead,ILB,"$660,000","$53,000",-,-,-,-,-,"($53,000)","$713,000 ",0.49
2015,Detroit Lions,Travis Swanson,C,"$520,000","$154,868",-,-,"$25,000",-,-,"($464,604)","$699,868 ",0.48
2015,Detroit Lions,Travis Lewis,ILB,"$660,000","$14,793",-,-,-,-,-,"($14,793)","$674,793 ",0.47
2015,Detroit Lions,Lance Moore,WR,"$970,000","$80,000",-,-,-,-,-,"($80,000)","$665,000 ",0.46
2015,Detroit Lions,Don Muhlbach,LS,"$970,000","$80,000",-,-,-,-,-,"($80,000)","$665,000 ",0.46
2015,Detroit Lions,Dan Orlovsky,QB,"$970,000","$80,000",-,-,-,-,-,"($140,000)","$665,000 ",0.46
2015,Detroit Lions,Darryl Tapp,OLB,"$870,000","$80,000",-,-,-,-,-,"($80,000)","$665,000 ",0.46
2015,Detroit Lions,Josh Wilson,CB,"$870,000","$80,000",-,-,-,-,-,"($280,000)","$665,000 ",0.46
2015,Detroit Lions,Corey Wootton,DT,"$745,000","$80,000",-,-,-,-,-,"($150,000)","$665,000 ",0.46
2015,Detroit Lions,Devin Taylor,DE,"$585,000","$75,146",-,-,-,-,-,"($150,292)","$660,146 ",0.46
2015,Detroit Lions,David Ausberry,TE,"$660,000",-,-,-,-,-,-,-,"$660,000 ",0.46
2015,Detroit Lions,Jermelle Cudjo,DT,"$660,000",-,-,-,-,-,-,-,"$660,000 ",0.46
2015,Detroit Lions,Jeremy Ross,WR,"$660,000",-,-,-,-,-,-,-,"$660,000 ",0.46
2015,Detroit Lions,Julian Stanford,OLB,"$660,000",-,-,-,-,-,-,-,"$660,000 ",0.46
2015,Detroit Lions,Sam Martin,P,"$585,000","$40,075",-,-,-,-,-,"($80,150)","$625,075 ",0.43
2015,Detroit Lions,Theo Riddick,RB,"$585,000","$22,750",-,-,-,-,-,"($45,500)","$607,750 ",0.42
2015,Detroit Lions,Alex Carter,CB,"$435,000","$172,186",-,-,-,-,-,"($688,747)","$607,186 ",0.42
2015,Detroit Lions,Joseph Fauria,TE,"$585,000","$4,167",-,-,-,-,-,"($4,167)","$589,167 ",0.41
2015,Detroit Lions,LaAdrian Waddle,RT,"$585,000","$3,334",-,-,-,-,-,"($3,334)","$588,334 ",0.41
2015,Detroit Lions,Crezdon Butler,CB,"$745,000","$2,500",-,-,-,-,-,"($2,500)","$587,500 ",0.41
2015,Detroit Lions,Larry Webster,DE,"$510,000","$75,146",-,-,-,-,-,"($225,438)","$585,146 ",0.41
2015,Detroit Lions,Taylor Mays,S,"$745,000",-,-,-,-,-,-,-,"$585,000 ",0.41
2015,Detroit Lions,Christopher Owens,CB,"$745,000",-,-,-,-,-,-,-,"$585,000 ",0.41
2015,Detroit Lions,Greg Salas,WR,"$745,000",-,-,-,-,-,-,-,"$585,000 ",0
2015,Detroit Lions,Taylor Boggs,G,"$585,000",-,-,-,-,-,-,-,"$585,000 ",0
2015,Detroit Lions,Phillip Hunt,OLB,"$585,000",-,-,-,-,-,-,-,"$585,000 ",0
2015,Detroit Lions,Emil Igwenagu,TE,"$585,000",-,-,-,-,-,-,-,"$585,000 ",0
2015,Detroit Lions,Nate Ness,S,"$585,000",-,-,-,-,-,-,-,"$585,000 ",0
2015,Detroit Lions,Gabe Wright,DT,"$435,000","$130,288",-,-,-,-,-,"($521,155)","$565,288 ",0.09
2015,Detroit Lions,Caraun Reid,DT,"$510,000","$47,220",-,-,-,-,-,"($141,660)","$557,220 ",0.03
2015,Detroit Lions,TJ Jones,WR,"$510,000","$26,550",-,-,-,-,-,"($79,650)","$536,550 ",0.02
2015,Detroit Lions,Cornelius Lucas,RT,"$510,000","$6,666",-,-,-,-,-,"($13,334)","$516,666 ",0.00
2015,Detroit Lions,Nevin Lawson,CB,"$435,000","$75,146",-,-,-,-,-,"($225,438)","$510,146 ",0.05
2015,Detroit Lions,Corey Fuller,WR,"$510,000",-,-,-,-,-,-,-,"$510,000 ",0
2015,Detroit Lions,Mohammed Seisay,CB,"$510,000",-,-,-,-,-,-,-,"$510,000 ",0
2015,Detroit Lions,George Winn,RB,"$510,000",-,-,-,-,-,-,-,"$510,000 ",0
2015,Detroit Lions,Michael Burton,FB,"$435,000","$46,089",-,-,-,-,-,"($184,356)","$481,089 ",0.03
2015,Detroit Lions,Quandre Diggs,CB,"$435,000","$28,838",-,-,-,-,-,"($115,352)","$463,838 ",0.02
2015,Detroit Lions,Brandon Copeland,ILB,"$435,000","$25,000",-,-,-,-,-,"($25,000)","$460,000 ",0.02
2015,Detroit Lions,Corey Robinson,T,"$435,000","$14,477",-,-,-,-,-,"($57,908)","$449,477 ",0.01
2015,Detroit Lions,Garrett Gilbert,QB,"$435,000",-,-,-,"$10,000",-,-,-,"$445,000 ",0.01
2015,Detroit Lions,Isaiah Johnson,S,"$435,000","$4,000",-,-,-,-,-,"($12,000)","$439,000 ",0.00
2015,Detroit Lions,Al Bond,G,"$435,000","$2,000",-,-,-,-,-,"($6,000)","$437,000 ",0.00
2015,Detroit Lions,Anthony Boone,QB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Kyle Brindza,K,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Braxston Cave,C,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Jarred Haggins,WR,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Jerrell Harris,OLB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Kerry Hyder,DT,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Vernon Johnson,WR,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Darren Keyton,C,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Desmond Martin,RB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Andrew Peacock,WR,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Roy Philon,DT,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Casey Pierce,TE,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Xavier Proctor,DT,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Kevin Snyder,LB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Brian Suite,S,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Jordan Thompson,TE,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Michael Williams,TE,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Torrian Wilson,T,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Detroit Lions,Zach Zenner,RB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Aaron Rodgers,QB,"$1,000,000","$6,650,000","$10,100,000",-,"$500,000",-,-,"($29,450,000)","$18,250,000 ",12.05
2015,Green Bay Packers,Clay Matthews,ILB,"$7,600,000","$4,100,000","$500,000",-,"$500,000",-,-,"($12,300,000)","$12,700,000 ",8.38
2015,Green Bay Packers,Julius Peppers,OLB,"$8,500,000","$2,500,000","$500,000",-,"$500,000",-,-,"($5,000,000)","$12,000,000 ",7.92
2015,Green Bay Packers,Sam Shields,CB,"$2,500,000","$3,125,000","$2,937,500",-,"$500,000",-,-,"($11,875,000)","$9,062,500 ",5.98
2015,Green Bay Packers,Josh Sitton,G,"$5,100,000","$1,200,000","$400,000",-,"$300,000",-,-,"($1,200,000)","$7,000,000 ",4.62
2015,Green Bay Packers,T.J. Lang,G,"$4,200,000","$1,100,000","$300,000",-,"$200,000",-,-,"($2,200,000)","$5,800,000 ",3.83
2015,Green Bay Packers,Randall Cobb,WR,"$1,200,000","$3,250,000","$500,000",-,"$400,000",-,-,"($13,000,000)","$5,350,000 ",3.53
2015,Green Bay Packers,Morgan Burnett,S,"$2,900,000","$1,650,000","$281,250",-,"$300,000",-,-,"($4,950,000)","$5,131,250 ",3.39
2015,Green Bay Packers,Jordy Nelson,WR,"$1,300,000","$2,300,000","$500,000",-,"$500,000",-,-,"($9,200,000)","$4,600,000 ",3.04
2015,Green Bay Packers,Michael Neal,DE,"$1,500,000","$1,250,000","$1,300,000",-,"$200,000",-,-,"($2,250,000)","$4,250,000 ",2.81
2015,Green Bay Packers,Bryan Bulaga,RT,"$1,250,000","$1,600,000","$468,750",-,"$250,000",-,-,"($8,000,000)","$3,568,750 ",2.36
2015,Green Bay Packers,Mason Crosby,K,"$2,800,000","$600,000",-,-,"$150,000",-,-,"($600,000)","$3,550,000 ",2.34
2015,Green Bay Packers,Letroy Guion,DT,"$1,500,000",-,"$1,150,000",-,"$100,000",-,-,-,"$2,750,000 ",1.82
2015,Green Bay Packers,Sean Richardson,S,"$1,000,000","$1,350,000","$200,000",-,-,-,-,"($2,350,000)","$2,550,000 ",1.68
2015,Green Bay Packers,Nick Perry,OLB,"$1,412,625","$973,500",-,-,-,-,-,"($973,500)","$2,386,125 ",1.58
2015,Green Bay Packers,Datone Jones,DE,"$1,106,509","$998,016",-,-,-,-,-,"($3,102,541)","$2,104,525 ",1.39
2015,Green Bay Packers,HaHa Clinton-Dix,S,"$799,023","$1,096,091",-,-,-,-,-,"($6,043,876)","$1,895,114 ",1.25
2015,Green Bay Packers,James Starks,RB,"$1,175,000","$362,500","$225,000",-,"$75,000",-,-,"($362,500)","$1,837,500 ",1.21
2015,Green Bay Packers,Andrew Quarless,TE,"$1,300,000","$175,000","$200,000",-,"$75,000",-,-,"($175,000)","$1,750,000 ",1.16
2015,Green Bay Packers,B.J. Raji,DE,"$1,150,000","$500,000",-,-,"$100,000",-,-,"($500,000)","$1,750,000 ",1.16
2015,Green Bay Packers,Mike Daniels,DE,"$1,542,000","$75,146",-,-,-,-,-,"($75,146)","$1,617,146 ",1.07
2015,Green Bay Packers,Don Barclay,RT,"$1,542,000",-,-,-,-,-,-,-,"$1,542,000 ",1.02
2015,Green Bay Packers,Damarious Randall,S,"$435,000","$1,004,224",-,-,-,-,-,"($5,966,315)","$1,439,224 ",0.95
2015,Green Bay Packers,Tim Masthay,P,"$1,000,000","$240,000",-,-,"$100,000",-,-,"($480,000)","$1,340,000 ",0.88
2015,Green Bay Packers,Scott Tolzien,QB,"$990,000","$100,000","$10,000",-,"$100,000",-,-,"($100,000)","$1,200,000 ",0.79
2015,Green Bay Packers,Casey Hayward,CB,"$841,352","$211,802",-,-,-,-,-,"($211,802)","$1,053,154 ",0.70
2015,Green Bay Packers,Brett Goode,LS,"$870,000","$81,250",-,-,"$25,000",-,-,"($81,250)","$976,250 ",0.64
2015,Green Bay Packers,Eddie Lacy,RB,"$713,401","$211,802",-,-,-,-,-,"($423,604)","$925,203 ",0.61
2015,Green Bay Packers,Davante Adams,WR,"$598,791","$295,164",-,-,-,-,-,"($1,484,283)","$893,955 ",0.59
2015,Green Bay Packers,David Bakhtiari,LT,"$585,000","$113,850",-,-,-,-,-,"($227,700)","$698,850 ",0.46
2015,Green Bay Packers,J.C. Tretter,C,"$585,000","$103,977",-,-,-,-,-,"($207,954)","$688,977 ",0.45
2015,Green Bay Packers,Quinten Rollins,CB,"$435,000","$245,466",-,-,-,-,-,"($1,251,864)","$680,466 ",0.45
2015,Green Bay Packers,Khyri Thornton,DT,"$523,000","$140,813",-,-,"$10,000",-,-,"($422,439)","$673,813 ",0.44
2015,Green Bay Packers,Richard Rodgers,TE,"$512,500","$126,504",-,-,"$10,000",-,-,"($379,512)","$649,004 ",0.43
2015,Green Bay Packers,John Kuhn,FB,"$870,000",-,-,-,"$25,000",-,"$25,000",-,"$635,000 ",0.42
2015,Green Bay Packers,Micah Hyde,S,"$585,000","$44,527",-,-,-,-,-,"($89,054)","$629,527 ",0.42
2015,Green Bay Packers,Josh Boyd,DT,"$585,000","$36,140",-,-,-,-,-,"($72,280)","$621,140 ",0.41
2015,Green Bay Packers,Carl Bradford,ILB,"$510,000","$107,325",-,-,-,-,-,"($321,975)","$617,325 ",0.41
2015,Green Bay Packers,Nate Palmer,OLB,"$585,000","$24,724",-,-,-,-,-,"($49,448)","$609,724 ",0.40
2015,Green Bay Packers,Sam Barrington,ILB,"$585,000","$12,250",-,-,-,-,-,"($24,500)","$597,250 ",0.39
2015,Green Bay Packers,Lane Taylor,G,"$585,000","$2,334",-,-,-,-,-,"($2,334)","$587,334 ",0.39
2015,Green Bay Packers,Andy Mulumba,OLB,"$585,000","$1,667",-,-,-,-,-,"($1,667)","$586,667 ",0.39
2015,Green Bay Packers,Ty Montgomery,WR,"$435,000","$151,636",-,-,-,-,-,"($606,545)","$586,636 ",0.39
2015,Green Bay Packers,Chris Banjo,S,"$585,000",-,-,-,-,-,-,-,"$585,000 ",0.39
2015,Green Bay Packers,Corey Linsley,C,"$510,000","$46,250",-,-,-,-,-,"($138,750)","$556,250 ",0.37
2015,Green Bay Packers,Jake Ryan,OLB,"$435,000","$114,169",-,-,-,-,-,"($456,678)","$549,169 ",0.36
2015,Green Bay Packers,Demetri Goodson,CB,"$510,000","$25,788",-,-,-,-,-,"($77,364)","$535,788 ",0.35
2015,Green Bay Packers,Jeff Janis,WR,"$510,000","$12,848",-,-,-,-,-,"($38,544)","$522,848 ",0.35
2015,Green Bay Packers,Jayrone Elliot,OLB,"$510,000","$1,666",-,-,-,-,-,"($3,334)","$511,666 ",0.34
2015,Green Bay Packers,Mike Pennel,DT,"$510,000","$1,166",-,-,-,-,-,"($2,334)","$511,166 ",0.34
2015,Green Bay Packers,Bruce Gaston,DT,"$510,000",-,-,-,-,-,-,-,"$510,000 ",0.34
2015,Green Bay Packers,Garth Gerhart,C,"$510,000",-,-,-,-,-,-,-,"$510,000 ",0
2015,Green Bay Packers,Justin Perillo,TE,"$510,000",-,-,-,-,-,-,-,"$510,000 ",0
2015,Green Bay Packers,Myles White,WR,"$510,000",-,-,-,-,-,-,-,"$510,000 ",0
2015,Green Bay Packers,Brett Hundley,QB,"$435,000","$55,908",-,-,-,-,-,"($223,633)","$490,908 ",0.04
2015,Green Bay Packers,Jared Abbrederis,WR,"$435,000","$36,140",-,-,-,-,-,"($108,420)","$471,140 ",0.02
2015,Green Bay Packers,Aaron Ripkowski,FB,"$435,000","$26,599",-,-,-,-,-,"($106,395)","$461,599 ",0.02
2015,Green Bay Packers,Kennard Backman,TE,"$435,000","$22,621",-,-,-,-,-,"($90,487)","$457,621 ",0.01
2015,Green Bay Packers,Christian Ringo,DE,"$435,000","$22,621",-,-,-,-,-,"($90,487)","$457,621 ",0.01
2015,Green Bay Packers,Ricky Collins,WR,"$435,000","$1,666",-,-,-,-,-,"($5,000)","$436,666 ",0.00
2015,Green Bay Packers,Adrian Coxson,WR,"$435,000","$1,666",-,-,-,-,-,"($5,000)","$436,666 ",0.00
2015,Green Bay Packers,John Crockett,RB,"$435,000","$1,666",-,-,-,-,-,"($5,000)","$436,666 ",0.00
2015,Green Bay Packers,Tavarus Dantzler,OLB,"$435,000","$1,666",-,-,-,-,-,"($5,000)","$436,666 ",0.00
2015,Green Bay Packers,LaDarius Gunter,CB,"$435,000","$1,666",-,-,-,-,-,"($5,000)","$436,666 ",0.00
2015,Green Bay Packers,Mitchell Henry,TE,"$435,000","$1,666",-,-,-,-,-,"($5,000)","$436,666 ",0.00
2015,Green Bay Packers,Jimmie Hunt,WR,"$435,000","$1,666",-,-,-,-,-,"($5,000)","$436,666 ",0.00
2015,Green Bay Packers,Jermauria Rasco,DT,"$435,000","$1,666",-,-,-,-,-,"($5,000)","$436,666 ",0.00
2015,Green Bay Packers,Matt Rotheram,G,"$435,000","$1,666",-,-,-,-,-,"($5,000)","$436,666 ",0.00
2015,Green Bay Packers,James Vaughters,LB,"$435,000","$1,666",-,-,-,-,-,"($5,000)","$436,666 ",0.00
2015,Green Bay Packers,Javess Blue,WR,"$435,000","$1,333",-,-,-,-,-,"($4,000)","$436,333 ",0.00
2015,Green Bay Packers,Bernard Blake,CB,"$435,000","$1,166",-,-,-,-,-,"($3,500)","$436,166 ",0.00
2015,Green Bay Packers,Alonzo Harris,RB,"$435,000","$1,166",-,-,-,-,-,"($3,500)","$436,166 ",0.00
2015,Green Bay Packers,Larry Pinkard,WR,"$435,000","$1,000",-,-,-,-,-,"($3,000)","$436,000 ",0.00
2015,Green Bay Packers,Fabbians Ebbele,T,"$435,000",$666,-,-,-,-,-,"($2,000)","$435,666 ",0.00
2015,Green Bay Packers,Matt Blanchard,QB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Jean Fanor,CB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Josh Francis,ILB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Devonta Glover-Wright,CB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Lavon Hooks,DT,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Adrian Hubbard,OLB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Vince Kowalski,RT,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Cody Mandell,P,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Rajoin Neal,RB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Andy Phillips,T,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Kyle Sebetic,CB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Harold Spears,TE,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Joe Thomas,OLB,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Jeremy Vujnovich,LT,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Green Bay Packers,Josh Walker,G,"$435,000",-,-,-,-,-,-,-,"$435,000 ",0
2015,Houston Texans,J.J. Watt,DE,"$9,969,000","$2,000,000",-,-,-,"$2,000,000",-,"($27,969,000)","$13,969,000 ",9.57
2015,Houston Texans,Johnathan Joseph,CB,"$7,000,000","$2,500,000","$500,000","$1,250,000","$500,000",-,-,"($11,500,000)","$11,750,000 ",8.05
2015,Houston Texans,Duane Brown,LT,"$7,000,000","$2,500,000",-,-,-,-,-,"($5,000,000)","$9,500,000 ",6.51
2015,Houston Texans,Arian Foster,RB,"$6,000,000","$2,500,000","$406,250",-,-,-,-,"($5,000,000)","$8,906,250 ",6.10
2015,Houston Texans,Brian Cushing,ILB,"$4,000,000","$1,597,500","$1,093,750","$1,200,000",-,-,-,"($13,592,500)","$7,891,250 ",5.40
2015,Houston Texans,Kareem Jackson,CB,"$1,000,000","$2,250,000","$4,203,125",-,-,-,-,"($20,000,000)","$7,453,125 ",5.10
2015,Houston Texans,Brian Hoyer,QB,"$1,000,000",-,"$4,218,750",-,-,-,-,"($4,750,000)","$5,218,750 ",3.57
2015,Houston Texans,Jadeveon Clowney,OLB,"$510,000","$3,629,636","$922,409",-,-,-,-,"($18,223,362)","$5,062,045 ",3.47
2015,Houston Texans,Derek Newton,RT,"$1,500,000","$750,000","$2,250,000",-,-,-,-,"($10,000,000)","$4,500,000 ",3.08
2015,Houston Texans,Garrett Graham,TE,"$3,000,000","$750,000","$171,875",-,-,-,-,"($1,500,000)","$3,921,875 ",2.69
2015,Houston Texans,Vince Wilfork,DT,"$1,000,000","$1,500,000","$1,000,000",-,-,-,-,"($5,000,000)","$3,500,000 ",2.40
2015,Houston Texans,Rahim Moore,S,"$1,000,000","$1,000,000","$1,000,000",-,-,-,-,"($4,000,000)","$3,000,000 ",2.05
2015,Houston Texans,Whitney Mercilus,OLB,"$931,012","$2,048,018",-,-,-,-,-,"($11,679,030)","$2,979,030 ",2.04
2015,Houston Texans,Ryan Mallett,QB,"$2,500,000",-,"$187,500",-,-,-,-,"($1,750,000)","$2,687,500 ",1.84
2015,Houston Texans,Cecil Shorts,WR,"$1,000,000","$500,000","$953,125",-,-,-,-,"($2,500,000)","$2,453,125 ",1.68
2015,Houston Texans,Shane Lechler,P,"$1,750,000","$333,334",-,-,-,-,-,"($333,334)","$2,083,334 ",1.43
2015,Houston Texans,DeAndre Hopkins,WR,"$1,098,337","$981,673",-,-,-,-,-,"($3,061,683)","$2,080,010 ",1.42
2015,Houston Texans,Akeem Dent,ILB,"$1,250,000","$375,000","$234,375",-,-,-,-,"($2,000,000)","$1,859,375 ",1.27
2015,Houston Texans,Kevin Johnson,CB,"$435,000","$1,392,166",-,-,-,-,-,"($10,049,413)","$1,827,166 ",1.25
2015,Houston Texans,Brandon Brooks,G,"$1,542,000","$154,359",-,-,-,-,-,"($154,359)","$1,696,359 ",1.16
2015,Houston Texans,Ben Jones,C,"$1,542,000","$120,362",-,-,-,-,-,"($120,362)","$1,662,362 ",1.14
2015,Houston Texans,Jared Crick,DE,"$1,542,000","$97,875",-,-,-,-,-,"($97,875)","$1,639,875 ",1.12
2015,Houston Texans,Xavier Su'a-Filo,G,"$672,345","$589,382",-,-,-,-,-,"($2,958,318)","$1,261,727 ",0.86
2015,Houston Texans,Damaris Johnson,WR,"$850,000",-,"$150,000",-,-,-,-,"($100,000)","$1,000,000 ",0.68
2015,Houston Texans,Benardrick McKinney,OLB,"$435,000","$536,840",-,-,-,-,-,"($2,825,324)","$971,840 ",0.67
2015,Houston Texans,Jon Weeks,LS,"$745,000","$63,750",-,-,-,-,-,"($63,750)","$808,750 ",0.55
2015,Houston Texans,Keshawn Martin,WR,"$660,000","$103,140",-,-,-,-,-,"($103,140)","$763,140 ",0.52
2015,Houston Texans,Chris Polk,RB,"$660,000",-,"$87,500",-,-,-,-,-,"$747,500 ",0.51
2015,Houston Texans,Will Yeatman,LT,"$745,000",-,"$300,000",-,-,-,-,-,"$745,000 ",0.51
2015,Houston Texans,C.J. Fiedorowicz,TE,"$555,000","$175,826",-,-,-,-,-,"($527,478)","$730,826 ",0.50
2015,Houston Texans,Randy Bullock,K,"$660,000","$44,527",-,-,-,-,-,"($44,527)","$704,527 ",0.48
2015,Houston Texans,Louis Nix,DT,"$530,000","$143,813",-,-,-,-,-,"($431,439)","$673,813 ",0.46
2015,Houston Texans,Stevie Brown,S,"$745,000","$40,000","$40,000",-,-,-,-,"($40,000)","$665,000 ",0.46
2015,Houston Texans,Mike Mohamed,ILB,"$660,000",-,-,-,-,-,-,-,"$660,000 ",0.45
2015,Houston Texans,Jeff Tarpinian,OLB,"$745,000","$50,000",-,-,-,-,-,"($50,000)","$635,000 ",0.43
2015,Houston Texans,Jaelen Strong,WR,"$435,000","$192,995",-,-,-,-,-,"($771,980)","$627,995 ",0.43
2015,Houston Texans,Nate Washington,WR,"$970,000",-,"$30,000",-,-,-,-,-,"$615,000 ",0.42
2015,Houston Texans,David Quessenberry,LT,"$585,000","$28,363",-,-,-,-,-,"($56,726)","$613,363 ",0.42
2015,Houston Texans,Alan Bonner,WR,"$585,000","$24,250",-,-,-,-,-,"($48,500)","$609,250 ",0.42
2015,Houston Texans,Ryan Griffin,TE,"$585,000","$19,670",-,-,-,-,-,"($39,340)","$604,670 ",0.41
2015,Houston Texans,A.J. Bouye,CB,"$585,000","$1,668",-,-,-,-,-,"($1,668)","$586,668 ",0.40
2015,Houston Texans,Justin Tuggle,OLB,"$585,000",$834,-,-,-,-,-,($834),"$585,834 ",0.40
2015,Houston Texans,Tom Savage,QB,"$510,000","$75,146",-,-,-,-,-,"($225,438)","$585,146 ",0.40
2015,Houston Texans,Brandon Deaderick,DT,"$745,000",-,-,-,-,-,-,-,"$585,000 ",0.40
2015,Houston Texans,Johnathan  Grimes,RB,"$585,000",-,-,-,-,-,-,-,"$585,000 ",0.40
2015,Houston Texans,Darryl Morris,CB,"$585,000",-,-,-,-,-,-,-,"$585,000 ",0.40
